step,loss_pa,loss_to
1711,0.1532052606344223,0.048493
1712,0.15317057073116302,0.048472
1713,0.15314573049545288,0.048451
1714,0.15311463177204132,0.048430
1715,0.15308940410614014,0.048410
1716,0.1530590057373047,0.048389
1717,0.1530335396528244,0.048368
1718,0.15300579369068146,0.048348
1719,0.15298275649547577,0.048327
1720,0.15295620262622833,0.048306
1721,0.1529335230588913,0.048286
1722,0.1529068946838379,0.048265
1723,0.15288522839546204,0.048244
1724,0.15285995602607727,0.048224
1725,0.15283717215061188,0.048203
1726,0.15281227231025696,0.048182
1727,0.152792289853096,0.048162
1728,0.15276779234409332,0.048141
1729,0.15274541079998016,0.048120
1730,0.15272210538387299,0.048100
1731,0.15269970893859863,0.048079
1732,0.15267585217952728,0.048058
1733,0.1526520997285843,0.048038
1734,0.15262524783611298,0.048017
1735,0.1526048481464386,0.047997
1736,0.15257889032363892,0.047976
1737,0.15256072580814362,0.047956
1738,0.1525377780199051,0.047935
1739,0.1525186151266098,0.047914
1740,0.15249407291412354,0.047894
1741,0.15247319638729095,0.047873
1742,0.15244758129119873,0.047853
1743,0.15242843329906464,0.047832
1744,0.15240530669689178,0.047812
1745,0.15238377451896667,0.047791
1746,0.15236333012580872,0.047771
1747,0.15234234929084778,0.047750
1748,0.15231889486312866,0.047730
1749,0.152297243475914,0.047709
1750,0.15227419137954712,0.047689
1751,0.15225455164909363,0.047668
1752,0.15223060548305511,0.047648
1753,0.15221025049686432,0.047627
1754,0.15218709409236908,0.047607
1755,0.1521722376346588,0.047586
1756,0.1521436870098114,0.047566
1757,0.15212610363960266,0.047545
1758,0.1521020531654358,0.047525
1759,0.1520838737487793,0.047504
1760,0.15205855667591095,0.047484
1761,0.15203936398029327,0.047463
1762,0.15201587975025177,0.047443
1763,0.15199634432792664,0.047423
1764,0.15197405219078064,0.047402
1765,0.15195314586162567,0.047382
1766,0.1519305408000946,0.047361
1767,0.15191201865673065,0.047341
1768,0.1518864780664444,0.047320
1769,0.15186765789985657,0.047300
1770,0.15184329450130463,0.047280
1771,0.15182343125343323,0.047259
1772,0.1518012285232544,0.047239
1773,0.1517832726240158,0.047219
1774,0.15176117420196533,0.047198
1775,0.15174217522144318,0.047178
1776,0.15171897411346436,0.047157
1777,0.15170136094093323,0.047137
1778,0.15167801082134247,0.047117
1779,0.1516607254743576,0.047096
1780,0.15164126455783844,0.047076
1781,0.1516222357749939,0.047056
1782,0.15160544216632843,0.047035
1783,0.15158596634864807,0.047015
1784,0.1515669822692871,0.046995
1785,0.15154962241649628,0.046975
1786,0.15152935683727264,0.046954
1787,0.15151259303092957,0.046934
1788,0.15149013698101044,0.046914
1789,0.15147444605827332,0.046893
1790,0.15145713090896606,0.046873
1791,0.15144293010234833,0.046853
1792,0.1514243632555008,0.046833
1793,0.1514071375131607,0.046812
1794,0.15138833224773407,0.046792
1795,0.1513732522726059,0.046772
1796,0.15135735273361206,0.046752
1797,0.15133832395076752,0.046731
1798,0.15132324397563934,0.046711
1799,0.15130853652954102,0.046691
1800,0.15128903090953827,0.046671
1801,0.1512717753648758,0.046650
1802,0.15125364065170288,0.046630
1803,0.1512356400489807,0.046610
1804,0.15121746063232422,0.046590
1805,0.15119782090187073,0.046570
1806,0.1511792242527008,0.046549
1807,0.15116184949874878,0.046529
1808,0.15114468336105347,0.046509
1809,0.15112930536270142,0.046489
1810,0.15111325681209564,0.046469
1811,0.15109702944755554,0.046449
1812,0.15108130872249603,0.046428
1813,0.15106745064258575,0.046408
1814,0.1510484516620636,0.046388
1815,0.15103180706501007,0.046368
1816,0.15101498365402222,0.046348
1817,0.15099690854549408,0.046328
1818,0.1509801745414734,0.046308
1819,0.1509624868631363,0.046288
1820,0.15094944834709167,0.046267
1821,0.1509348750114441,0.046247
1822,0.15091919898986816,0.046227
1823,0.15090300142765045,0.046207
1824,0.15088902413845062,0.046187
1825,0.15087418258190155,0.046167
1826,0.15085874497890472,0.046147
1827,0.150844007730484,0.046127
1828,0.15082797408103943,0.046107
1829,0.15081200003623962,0.046087
1830,0.15079617500305176,0.046067
1831,0.15078046917915344,0.046047
1832,0.15076497197151184,0.046027
1833,0.1507522314786911,0.046007
1834,0.1507408320903778,0.045987
1835,0.15072882175445557,0.045967
1836,0.15071417391300201,0.045947
1837,0.15069793164730072,0.045927
1838,0.15068437159061432,0.045907
1839,0.15066716074943542,0.045887
1840,0.15065252780914307,0.045867
1841,0.1506369560956955,0.045847
1842,0.15062236785888672,0.045827
1843,0.15060794353485107,0.045807
1844,0.15059486031532288,0.045787
1845,0.15057741105556488,0.045767
1846,0.1505631059408188,0.045747
1847,0.15054567158222198,0.045727
1848,0.15053248405456543,0.045707
1849,0.15051527321338654,0.045687
1850,0.15049996972084045,0.045667
1851,0.15048335492610931,0.045647
1852,0.15046806633472443,0.045627
1853,0.15045367181301117,0.045607
1854,0.15043942630290985,0.045587
1855,0.15042637288570404,0.045567
1856,0.15041352808475494,0.045547
1857,0.1503949761390686,0.045527
1858,0.15037985146045685,0.045508
1859,0.1503632813692093,0.045488
1860,0.15034836530685425,0.045468
1861,0.15032947063446045,0.045448
1862,0.1503133475780487,0.045428
1863,0.1502942442893982,0.045408
1864,0.15027791261672974,0.045388
1865,0.15025955438613892,0.045368
1866,0.15024244785308838,0.045349
1867,0.15022148191928864,0.045329
1868,0.1502080261707306,0.045309
1869,0.1501908302307129,0.045289
1870,0.15017490088939667,0.045269
1871,0.15015548467636108,0.045249
1872,0.1501372903585434,0.045230
1873,0.15011949837207794,0.045210
1874,0.15010549128055573,0.045190
1875,0.15008807182312012,0.045170
1876,0.15007175505161285,0.045150
1877,0.15005438029766083,0.045131
1878,0.15003621578216553,0.045111
1879,0.15001827478408813,0.045091
1880,0.15000392496585846,0.045071
1881,0.14998315274715424,0.045051
1882,0.14996521174907684,0.045032
1883,0.14994581043720245,0.045012
1884,0.14993254840373993,0.044992
1885,0.14991623163223267,0.044972
1886,0.14990411698818207,0.044953
1887,0.14988791942596436,0.044933
1888,0.14987187087535858,0.044913
1889,0.1498543918132782,0.044893
1890,0.14983923733234406,0.044874
1891,0.14981970191001892,0.044854
1892,0.14980624616146088,0.044834
1893,0.14979033172130585,0.044815
1894,0.14977730810642242,0.044795
1895,0.14975741505622864,0.044775
1896,0.14974775910377502,0.044755
1897,0.14973095059394836,0.044736
1898,0.14971356093883514,0.044716
1899,0.14969415962696075,0.044696
1900,0.1496773511171341,0.044677
1901,0.14965620636940002,0.044657
1902,0.14963972568511963,0.044637
1903,0.1496216207742691,0.044618
1904,0.14960846304893494,0.044598
1905,0.1495952010154724,0.044578
1906,0.14958731830120087,0.044559
1907,0.14957091212272644,0.044539
1908,0.14955826103687286,0.044520
1909,0.14954258501529694,0.044500
1910,0.14952890574932098,0.044480
1911,0.14951230585575104,0.044461
1912,0.14950069785118103,0.044441
1913,0.14948299527168274,0.044421
1914,0.149471715092659,0.044402
1915,0.14945004880428314,0.044382
1916,0.14943353831768036,0.044363
1917,0.1494126319885254,0.044343
1918,0.1493956744670868,0.044324
1919,0.14937758445739746,0.044304
1920,0.1493626981973648,0.044284
1921,0.14934445917606354,0.044265
1922,0.14932693541049957,0.044245
1923,0.14930586516857147,0.044226
1924,0.1492910087108612,0.044206
1925,0.14927084743976593,0.044187
1926,0.14925748109817505,0.044167
1927,0.14924323558807373,0.044148
1928,0.14922991394996643,0.044128
1929,0.1492110937833786,0.044109
1930,0.1491999626159668,0.044089
1931,0.1491842269897461,0.044070
1932,0.14917337894439697,0.044050
1933,0.1491544246673584,0.044031
1934,0.14914466440677643,0.044011
1935,0.1491290032863617,0.043992
1936,0.14911726117134094,0.043972
1937,0.14910180866718292,0.043953
1938,0.14908777177333832,0.043933
1939,0.14906689524650574,0.043914
1940,0.14905193448066711,0.043894
1941,0.14902980625629425,0.043875
1942,0.1490139365196228,0.043855
1943,0.14899131655693054,0.043836
1944,0.14897426962852478,0.043816
1945,0.14895115792751312,0.043797
1946,0.14893311262130737,0.043778
1947,0.14890986680984497,0.043758
1948,0.14889363944530487,0.043739
1949,0.14886672794818878,0.043719
1950,0.14884869754314423,0.043700
1951,0.14882077276706696,0.043680
1952,0.14880014955997467,0.043661
1953,0.1487736850976944,0.043642
1954,0.14875568449497223,0.043622
1955,0.1487269550561905,0.043603
1956,0.14870807528495789,0.043583
1957,0.1486780196428299,0.043564
1958,0.1486579030752182,0.043545
1959,0.14863048493862152,0.043525
1960,0.14861024916172028,0.043506
1961,0.14858533442020416,0.043487
1962,0.14856277406215668,0.043467
1963,0.14853502810001373,0.043448
1964,0.14851796627044678,0.043429
1965,0.14849068224430084,0.043409
1966,0.14846955239772797,0.043390
1967,0.14844372868537903,0.043371
1968,0.14842258393764496,0.043351
1969,0.14839471876621246,0.043332
1970,0.14837224781513214,0.043313
1971,0.1483423262834549,0.043293
1972,0.14831805229187012,0.043274
1973,0.14828713238239288,0.043255
1974,0.14826348423957825,0.043236
1975,0.1482333093881607,0.043216
1976,0.1482129544019699,0.043197
1977,0.14818400144577026,0.043178
1978,0.14816492795944214,0.043158
1979,0.14813844859600067,0.043139
1980,0.14811967313289642,0.043120
1981,0.14809226989746094,0.043101
1982,0.14807158708572388,0.043081
1983,0.14804351329803467,0.043062
1984,0.14802265167236328,0.043043
1985,0.14799758791923523,0.043024
1986,0.14797860383987427,0.043004
1987,0.14794962108135223,0.042985
1988,0.14792880415916443,0.042966
1989,0.14789795875549316,0.042947
1990,0.14787568151950836,0.042928
1991,0.14784769713878632,0.042908
1992,0.14782989025115967,0.042889
1993,0.14780405163764954,0.042870
1994,0.14778365194797516,0.042851
1995,0.14776135981082916,0.042832
1996,0.14774425327777863,0.042812
1997,0.1477159559726715,0.042793
1998,0.14770032465457916,0.042774
1999,0.14767467975616455,0.042755
